"","Date","Year","Month","Day_num","Day","DayNight","ParkID","game_result","opponent","home_away","bal_runs","bal_BA","bal_AB","bal_H","bal_doubles","bal_triples","bal_HR","bal_RBI","bal_sac_hits","bal_sac_fly","bal_HBP","bal_BB","bal_IBB","bal_hitters_K","bal_SB","bal_CS","bal_GDP","bal_LOB","bal_num_pitchers","bal_team_ER","bal_WP","bal_balks","bal_assists","bal_errors","bal_pass_balls","bal_double_play","bal_triple_play","opp_runs","opp_BA","opp_AB","opp_H","opp_doubles","opp_triples","opp_HR","opp_RBI","opp_sac_hits","opp_sac_fly","opp_HBP","opp_BB","opp_IBB","opp_hitters_K","opp_SB","opp_CS","opp_GDP","opp_LOB","opp_num_pitchers","opp_team_ER","opp_WP","opp_balks","opp_assists","opp_errors","opp_pass_balls","opp_douple_play","opp_triple_play","city","bird_season","lat","long","range_flag"
"12",20180615,"2018","06","15","Fri","N","BAL12","Loss","MIA","Home",0,0.107,28,3,0,0,0,0,0,0,1,1,0,6,0,0,2,3,5,2,0,0,10,0,1,0,0,2,0.229,35,8,2,2,0,2,0,0,1,3,0,11,1,0,0,10,2,0,0,0,16,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"13",20180616,"2018","06","16","Sat","D","BAL12","Loss","MIA","Home",4,0.306,36,11,2,0,1,4,0,0,0,3,0,5,0,0,2,8,3,5,0,0,13,0,0,1,0,5,0.235,34,8,2,0,2,5,0,0,0,2,0,9,0,0,1,4,4,4,0,0,12,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"14",20180617,"2018","06","17","Sun","D","BAL12","Win","MIA","Home",10,0.368,38,14,4,0,2,10,0,0,0,2,0,7,0,0,0,6,6,4,0,1,9,0,0,0,0,4,0.25,36,9,2,0,2,4,0,0,0,4,0,8,1,0,0,9,3,10,0,0,7,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"15",20180619,"2018","06","19","Tue","N","WAS11","Loss","WAS","Away",7,0.219,32,7,1,1,3,6,0,0,1,5,0,6,0,1,1,4,5,9,0,0,6,0,0,1,0,9,0.4,35,14,3,0,1,9,0,1,0,5,1,4,0,1,0,8,4,7,0,0,16,0,0,1,0,"Washington, DC","Breeding",38.8950368,-77.0365427,"In Range"
"16",20180620,"2018","06","20","Wed","N","WAS11","Win","WAS","Away",3,0.242,33,8,2,1,1,3,0,1,0,0,0,8,1,0,1,4,5,0,0,0,7,1,0,1,0,0,0.156,32,5,2,0,0,0,0,0,0,4,0,9,0,0,1,9,4,3,0,0,12,0,0,1,0,"Washington, DC","Breeding",38.8950368,-77.0365427,"In Range"
"17",20180621,"2018","06","21","Thu","N","WAS11","Loss","WAS","Away",2,0.156,32,5,2,0,2,2,0,0,0,1,0,9,0,0,0,4,2,4,0,0,8,0,0,3,0,4,0.286,28,8,3,1,1,4,0,1,0,4,0,5,0,0,1,5,3,2,1,0,7,0,0,0,0,"Washington, DC","Breeding",38.8950368,-77.0365427,"In Range"
"18",20180622,"2018","06","22","Fri","N","ATL03","Win","ATL","Away",10,0.278,54,15,2,0,2,10,1,1,1,5,1,11,1,1,2,7,7,7,1,0,19,0,0,0,0,7,0.25,56,14,5,1,0,7,1,0,2,6,2,11,0,1,0,13,8,10,2,0,22,0,0,2,0,"Atlanta","Breeding",33.7489924,-84.3902644,"In Range"
"19",20180623,"2018","06","23","Sat","D","ATL03","Win","ATL","Away",7,0.206,34,7,2,1,1,7,0,0,0,3,0,12,0,0,0,3,4,4,0,0,9,1,0,1,0,5,0.324,37,12,2,0,0,4,1,0,0,6,0,11,1,0,1,12,4,7,0,0,8,0,0,0,0,"Atlanta","Breeding",33.7489924,-84.3902644,"In Range"
"20",20180624,"2018","06","24","Sun","D","ATL03","Loss","ATL","Away",3,0.194,31,6,1,0,2,3,0,0,1,1,0,5,0,0,2,3,3,7,1,0,9,0,0,1,0,7,0.324,34,11,4,0,1,7,0,0,1,2,0,8,1,0,1,6,5,3,0,0,9,0,0,2,0,"Atlanta","Breeding",33.7489924,-84.3902644,"In Range"
"21",20180625,"2018","06","25","Mon","N","BAL12","Loss","SEA","Home",3,0.129,31,4,0,0,1,3,0,0,1,3,0,8,0,0,0,5,6,5,1,1,12,0,0,1,0,5,0.219,32,7,0,0,1,4,0,1,0,10,1,6,1,0,1,11,4,3,0,0,14,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"22",20180626,"2018","06","26","Tue","N","BAL12","Loss","SEA","Home",2,0.25,32,8,1,0,1,1,0,0,0,1,0,11,0,1,1,4,5,3,0,0,10,0,0,1,0,3,0.265,34,9,2,0,1,3,0,0,0,2,0,7,0,1,1,6,3,2,0,0,10,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"23",20180627,"2018","06","27","Wed","N","BAL12","Loss","SEA","Home",7,0.289,45,13,1,0,2,6,0,0,0,0,0,5,0,0,0,5,6,8,0,0,11,0,0,0,0,8,0.311,45,14,3,0,2,8,0,2,1,3,1,3,1,0,0,10,7,6,0,0,15,1,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"24",20180628,"2018","06","28","Thu","D","BAL12","Loss","SEA","Home",2,0.171,35,6,0,0,2,2,0,0,0,3,1,8,1,0,1,6,4,3,3,0,11,2,0,1,0,4,0.3,40,12,1,0,1,3,2,0,0,1,0,9,0,0,0,9,4,2,0,0,9,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"25",20180629,"2018","06","29","Fri","N","BAL12","Loss","ANA","Home",1,0.226,31,7,1,0,0,1,0,0,0,1,0,9,0,0,3,4,3,7,1,0,10,0,0,3,0,7,0.342,38,13,3,0,2,7,0,1,1,2,1,5,0,0,3,8,4,1,0,0,10,0,0,3,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"26",20180630,"2018","06","30","Sat","D","BAL12","Loss","ANA","Home",2,0.182,33,6,0,0,0,2,0,1,0,2,0,7,0,0,0,7,5,6,1,0,11,0,0,0,0,6,0.212,33,7,3,0,0,6,0,0,1,6,1,4,0,0,0,7,5,1,0,0,9,3,1,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"27",20180701,"2018","07","01","Sun","D","BAL12","Win","ANA","Home",8,0.312,32,10,2,0,4,8,0,0,0,2,0,8,0,0,2,2,2,2,0,0,9,0,0,1,0,2,0.188,32,6,1,0,1,2,0,0,1,0,0,4,0,0,1,4,4,8,1,0,10,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"28",20180703,"2018","07","03","Tue","N","PHI13","Loss","PHI","Away",2,0.206,34,7,2,0,1,1,0,0,0,2,0,9,1,0,0,7,3,3,0,0,7,1,0,0,0,3,0.172,29,5,2,1,0,3,1,0,1,4,1,6,0,0,0,8,3,2,2,0,10,2,0,0,0,"Philadelphia","Breeding",39.9527237,-75.1635262,"In Range"
"29",20180704,"2018","07","04","Wed","D","PHI13","Loss","PHI","Away",1,0.212,33,7,2,0,0,1,0,0,1,3,0,12,1,1,0,9,3,3,0,0,7,1,0,0,0,4,0.111,27,3,1,0,1,3,0,0,0,3,0,7,0,1,0,2,2,1,0,0,10,0,0,0,0,"Philadelphia","Breeding",39.9527237,-75.1635262,"In Range"
"30",20180705,"2018","07","05","Thu","N","MIN04","Loss","MIN","Away",2,0.161,31,5,2,0,2,2,0,0,1,2,1,6,0,0,1,5,3,4,0,0,9,1,0,0,0,5,0.265,34,9,4,0,1,4,0,0,0,2,1,7,0,0,0,7,4,2,0,0,11,0,0,1,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"31",20180706,"2018","07","06","Fri","N","MIN04","Loss","MIN","Away",2,0.297,37,11,0,0,0,1,0,0,0,2,0,4,0,0,1,10,4,5,0,0,8,1,0,1,0,6,0.324,34,11,0,0,1,5,0,0,0,1,0,8,0,0,1,5,4,2,0,0,17,1,0,1,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"32",20180707,"2018","07","07","Sat","D","MIN04","Loss","MIN","Away",4,0.212,33,7,4,0,1,4,0,0,0,4,0,11,1,0,1,6,4,5,1,0,16,1,0,1,0,5,0.258,31,8,4,0,1,4,0,0,0,3,0,8,0,0,1,5,3,4,0,0,8,0,1,1,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"33",20180708,"2018","07","08","Sun","D","MIN04","Loss","MIN","Away",1,0.212,33,7,2,0,1,1,0,0,0,1,0,6,0,0,1,6,5,6,0,0,7,1,0,0,0,10,0.306,36,11,1,0,3,9,0,0,0,2,0,7,0,0,0,4,4,1,0,0,12,0,0,1,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"34",20180709,"2018","07","09","Mon","D","BAL12","Win","NYA","Home",5,0.312,32,10,4,0,2,5,0,0,0,4,0,8,1,0,2,7,4,4,1,0,7,0,0,1,0,4,0.257,35,9,1,0,1,4,0,0,0,1,0,12,0,0,0,5,3,5,0,0,13,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"35",20180709,"2018","07","09","Mon","N","BAL12","Loss","NYA","Home",2,0.179,28,5,1,0,1,2,0,0,0,5,0,4,0,1,3,4,5,9,2,0,14,1,0,1,0,10,0.405,42,17,7,0,2,9,0,0,1,5,0,9,0,1,1,11,2,2,0,0,16,0,0,3,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"36",20180710,"2018","07","10","Tue","N","BAL12","Win","NYA","Home",6,0.27,37,10,3,0,2,6,0,0,1,3,1,9,0,0,0,9,4,5,0,0,10,0,0,2,0,5,0.258,31,8,1,0,1,5,0,1,0,2,0,10,0,0,1,2,5,6,0,0,7,1,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"37",20180711,"2018","07","11","Wed","N","BAL12","Loss","NYA","Home",0,0.156,32,5,2,0,0,0,0,0,0,1,0,12,0,0,0,6,4,8,0,0,7,1,0,0,0,9,0.333,42,14,2,0,3,8,0,0,0,8,0,5,1,0,0,14,3,0,0,0,9,0,1,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"38",20180712,"2018","07","12","Thu","N","BAL12","Loss","PHI","Home",4,0.206,34,7,1,0,2,4,0,0,0,1,0,9,0,0,2,4,5,5,1,0,16,2,0,3,0,5,0.35,40,14,2,0,1,5,0,0,1,1,0,3,0,0,3,10,5,4,1,0,12,2,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"39",20180713,"2018","07","13","Fri","N","BAL12","Loss","TEX","Home",4,0.265,34,9,2,0,0,4,0,1,1,2,0,7,2,0,1,7,5,5,0,0,10,1,0,2,0,5,0.235,34,8,1,0,2,5,0,0,1,2,0,8,0,0,2,5,5,4,0,0,8,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"40",20180714,"2018","07","14","Sat","N","BAL12","Win","TEX","Home",1,0.222,27,6,1,0,0,1,0,1,0,2,0,5,1,0,3,5,5,0,1,0,9,1,0,1,0,0,0.133,30,4,0,0,0,0,0,0,0,5,0,12,1,0,1,8,2,1,0,0,10,3,0,3,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"41",20180715,"2018","07","15","Sun","D","BAL12","Win","TEX","Home",6,0.219,32,7,3,0,1,5,0,0,0,3,0,3,1,0,0,5,5,5,0,0,13,0,0,1,0,5,0.273,33,9,1,0,2,5,0,0,1,4,0,8,0,1,1,6,5,5,0,0,10,1,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"42",20180720,"2018","07","20","Fri","N","TOR02","Loss","TOR","Away",7,0.25,40,10,2,0,4,6,0,0,1,1,0,13,0,0,0,5,6,7,0,0,10,2,0,1,0,8,0.256,39,10,3,1,3,8,0,1,1,3,1,8,1,1,0,7,5,7,1,0,6,2,0,0,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"43",20180721,"2018","07","21","Sat","D","TOR02","Loss","TOR","Away",1,0.167,30,5,1,0,0,1,0,0,1,2,0,9,0,0,1,5,4,1,0,1,11,1,0,2,0,4,0.214,28,6,2,0,0,2,0,0,0,4,0,7,0,0,2,4,3,1,0,0,12,0,1,1,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"44",20180722,"2018","07","22","Sun","D","TOR02","Loss","TOR","Away",4,0.27,37,10,4,0,1,4,0,0,1,1,0,15,0,0,0,8,5,5,0,0,10,0,0,2,0,5,0.312,32,10,2,0,2,5,0,0,0,1,0,4,0,0,2,4,5,4,0,0,5,0,0,0,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"45",20180723,"2018","07","23","Mon","N","BAL12","Loss","BOS","Home",3,0.314,35,11,3,0,1,3,0,0,0,1,0,9,0,0,1,6,3,5,0,0,16,0,0,2,0,5,0.233,30,7,2,0,1,5,1,0,0,6,0,3,1,1,1,5,4,3,0,1,8,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"46",20180724,"2018","07","24","Tue","N","BAL12","Win","BOS","Home",7,0.29,31,9,0,0,2,7,0,1,0,5,0,5,1,1,0,6,5,5,0,0,7,1,0,1,0,6,0.257,35,9,0,0,4,6,0,0,0,2,0,10,0,0,1,4,4,7,1,0,10,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"47",20180726,"2018","07","26","Thu","N","BAL12","Loss","TBA","Home",3,0.257,35,9,2,0,2,3,0,0,0,3,0,7,0,0,1,8,5,3,0,0,16,1,0,2,0,4,0.273,33,9,4,0,0,3,0,0,1,2,0,4,1,1,2,5,4,3,0,0,10,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"48",20180727,"2018","07","27","Fri","N","BAL12","Win","TBA","Home",15,0.385,39,15,2,0,2,13,0,0,0,8,0,4,0,0,1,8,4,4,0,0,14,1,0,2,0,5,0.29,31,9,0,0,0,4,0,2,2,6,0,3,0,0,1,9,5,12,0,2,9,2,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"49",20180728,"2018","07","28","Sat","N","BAL12","Win","TBA","Home",11,0.429,35,15,3,0,2,11,0,1,0,5,0,3,0,0,3,6,3,2,0,0,13,0,0,2,0,2,0.273,33,9,2,0,1,2,0,0,1,2,0,6,0,0,2,7,4,11,0,0,12,1,0,3,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"50",20180729,"2018","07","29","Sun","D","BAL12","Win","TBA","Home",11,0.385,39,15,1,0,4,11,0,0,1,4,0,9,1,0,1,9,4,5,0,0,7,2,0,1,0,5,0.242,33,8,0,0,3,5,0,1,2,1,0,9,0,1,1,5,4,10,0,0,8,2,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"51",20180731,"2018","07","31","Tue","N","NYC21","Loss","NYA","Away",3,0.188,32,6,2,0,0,2,0,0,1,3,0,15,0,0,1,6,4,6,0,0,5,1,0,1,0,6,0.207,29,6,0,0,1,6,0,1,1,5,0,7,1,0,1,6,4,2,1,0,7,1,1,1,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"52",20180401,"2018","04","01","Sun","D","BAL12","Loss","MIN","Home",0,0.1,30,3,1,0,0,0,0,0,0,1,0,6,0,0,0,4,5,7,2,0,10,1,0,0,0,7,0.263,38,10,2,0,4,6,0,0,0,3,0,10,1,0,0,7,1,0,0,0,9,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"53",20180402,"2018","04","02","Mon","N","HOU03","Loss","HOU","Away",1,0.182,33,6,2,0,1,1,0,0,1,2,0,9,0,0,0,8,4,6,1,0,8,0,0,0,0,6,0.333,33,11,3,1,1,6,0,1,1,5,0,6,0,1,0,10,4,1,0,0,12,0,0,0,0,"Houston","Pre-breeding Migratory",29.7589382,-95.3676974,"In Range"
"54",20180403,"2018","04","03","Tue","N","HOU03","Loss","HOU","Away",6,0.316,38,12,3,0,2,6,0,1,0,2,0,13,1,0,1,8,4,10,0,0,5,0,0,1,0,10,0.312,32,10,1,0,3,10,0,1,2,3,0,11,1,0,0,4,5,4,0,0,5,2,0,1,0,"Houston","Pre-breeding Migratory",29.7589382,-95.3676974,"In Range"
"55",20180404,"2018","04","04","Wed","D","HOU03","Loss","HOU","Away",2,0.229,35,8,1,0,0,1,0,0,0,4,0,10,1,0,1,10,3,2,1,0,8,1,0,0,0,3,0.233,30,7,1,0,0,3,1,0,0,3,0,10,1,0,0,7,3,1,1,0,10,2,0,1,0,"Houston","Pre-breeding Migratory",29.7589382,-95.3676974,"In Range"
"56",20180405,"2018","04","05","Thu","N","NYC21","Win","NYA","Away",5,0.278,36,10,2,0,1,5,0,0,0,1,0,13,1,0,0,5,4,2,0,0,8,0,0,1,0,2,0.138,29,4,2,0,1,2,0,0,2,6,0,8,0,1,1,8,4,5,0,0,9,0,0,0,0,"Buffalo","Pre-breeding Migratory",42.8867166,-78.8783922,"In Range"
"57",20180406,"2018","04","06","Fri","N","NYC21","Win","NYA","Away",7,0.176,51,9,0,0,4,7,1,0,1,8,0,16,0,0,1,12,6,3,0,0,20,0,0,1,0,3,0.149,47,7,1,0,1,3,0,0,1,5,1,10,2,0,1,8,8,6,3,0,10,3,0,1,0,"Buffalo","Pre-breeding Migratory",42.8867166,-78.8783922,"In Range"
"58",20180407,"2018","04","07","Sat","D","NYC21","Loss","NYA","Away",3,0.176,34,6,3,0,0,3,0,0,0,2,0,10,0,0,0,6,4,8,2,0,18,0,0,2,0,8,0.379,29,11,3,0,0,8,0,1,0,7,1,3,1,1,2,5,4,3,0,0,10,1,0,0,0,"Buffalo","Pre-breeding Migratory",42.8867166,-78.8783922,"In Range"
"59",20180408,"2018","04","08","Sun","D","NYC21","Win","NYA","Away",8,0.32,50,16,1,0,2,8,0,0,0,4,0,15,2,0,2,10,7,4,0,0,14,2,0,2,0,7,0.32,50,16,3,0,0,7,1,0,0,6,1,12,0,1,1,14,7,8,0,0,12,1,0,2,0,"Buffalo","Pre-breeding Migratory",42.8867166,-78.8783922,"In Range"
"60",20180409,"2018","04","09","Mon","N","BAL12","Loss","TOR","Home",1,0.257,35,9,0,0,1,1,0,0,1,3,0,11,0,0,2,11,3,7,0,0,9,0,0,2,0,7,0.286,35,10,1,0,2,7,0,0,1,5,0,11,0,0,1,7,4,1,1,0,8,1,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"61",20180410,"2018","04","10","Tue","N","BAL12","Loss","TOR","Home",1,0.111,27,3,2,0,0,1,0,0,1,5,1,4,0,1,2,5,3,1,1,0,7,2,0,1,0,2,0.206,34,7,0,0,1,1,0,0,1,5,0,7,0,1,0,11,2,1,0,0,12,0,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"62",20180411,"2018","04","11","Wed","N","BAL12","Win","TOR","Home",5,0.324,34,11,4,0,0,5,0,1,0,3,0,11,0,0,0,9,4,3,0,0,7,0,0,0,0,3,0.206,34,7,1,0,1,3,0,0,0,3,0,9,0,0,0,7,5,5,0,0,2,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"63",20180413,"2018","04","13","Fri","N","BOS07","Loss","BOS","Away",3,0.265,34,9,1,0,0,3,0,1,0,2,0,12,0,0,0,7,4,7,1,0,5,0,1,0,0,7,0.324,34,11,4,0,1,5,0,1,1,6,0,6,0,0,0,11,4,3,0,0,6,0,0,0,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"64",20180414,"2018","04","14","Sat","D","BOS07","Loss","BOS","Away",3,0.265,34,9,3,0,1,3,0,0,0,1,0,9,0,0,2,5,4,8,0,0,8,3,0,2,0,10,0.385,39,15,4,0,2,9,0,0,0,2,0,3,0,0,1,7,3,3,0,0,9,0,0,2,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"65",20180415,"2018","04","15","Sun","D","BOS07","Loss","BOS","Away",1,0.1,30,3,1,0,0,1,0,0,0,3,0,14,1,0,0,5,2,1,2,0,6,1,0,0,0,3,0.294,34,10,4,1,0,2,0,0,0,2,0,8,2,0,0,9,4,1,0,0,6,0,0,0,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"66",20180417,"2018","04","17","Tue","N","DET05","Loss","DET","Away",2,0.194,31,6,0,0,1,2,0,0,0,5,0,12,0,0,1,7,3,4,1,0,6,1,0,2,0,4,0.29,31,9,1,1,1,3,0,0,0,5,1,7,0,0,2,8,5,2,0,0,12,0,0,1,0,"Detroit","Pre-breeding Migratory",42.3315509,-83.0466403,"In Range"
"67",20180418,"2018","04","18","Wed","D","DET05","Loss","DET","Away",5,0.212,33,7,2,0,2,5,0,1,0,4,0,10,0,0,0,6,5,6,0,0,8,0,0,1,0,6,0.361,36,13,2,0,4,6,0,0,0,0,0,7,0,0,1,6,5,5,1,0,5,0,0,0,0,"Detroit","Pre-breeding Migratory",42.3315509,-83.0466403,"In Range"
"68",20180419,"2018","04","19","Thu","D","DET05","Loss","DET","Away",8,0.359,39,14,6,0,3,8,0,0,0,3,0,11,0,0,1,7,3,11,0,0,8,1,0,0,0,13,0.429,42,18,3,2,2,13,0,0,1,2,0,7,0,0,0,8,4,8,1,0,7,0,0,2,0,"Detroit","Pre-breeding Migratory",42.3315509,-83.0466403,"In Range"
"69",20180420,"2018","04","20","Fri","N","BAL12","Win","CLE","Home",3,0.207,29,6,3,0,1,3,0,0,1,3,1,6,0,0,1,6,3,1,0,0,5,0,0,0,0,1,0.188,32,6,2,0,0,1,0,0,2,3,0,12,1,1,0,9,2,3,1,0,8,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"70",20180421,"2018","04","21","Sat","D","BAL12","Loss","CLE","Home",0,0.069,29,2,0,0,0,0,0,0,0,2,0,3,0,0,1,4,3,4,2,0,12,0,0,1,0,4,0.281,32,9,0,0,3,4,0,0,0,3,0,8,0,3,1,4,1,0,0,0,9,1,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"71",20180422,"2018","04","22","Sun","D","BAL12","Loss","CLE","Home",3,0.188,32,6,1,0,2,3,0,0,0,0,0,7,0,0,1,2,3,7,1,0,8,1,0,0,0,7,0.341,41,14,4,0,2,7,1,0,0,2,0,8,0,0,0,10,3,3,0,0,11,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"72",20180423,"2018","04","23","Mon","N","BAL12","Loss","CLE","Home",1,0.219,32,7,1,0,0,1,0,0,0,2,1,11,1,0,0,6,2,2,0,0,8,0,0,0,0,2,0.129,31,4,1,0,1,2,0,0,0,1,0,7,0,0,0,3,3,1,0,0,8,0,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
