"","Date","Year","Month","Day_num","Day","DayNight","ParkID","game_result","opponent","home_away","bal_runs","bal_BA","bal_AB","bal_H","bal_doubles","bal_triples","bal_HR","bal_RBI","bal_sac_hits","bal_sac_fly","bal_HBP","bal_BB","bal_IBB","bal_hitters_K","bal_SB","bal_CS","bal_GDP","bal_LOB","bal_num_pitchers","bal_team_ER","bal_WP","bal_balks","bal_assists","bal_errors","bal_pass_balls","bal_double_play","bal_triple_play","opp_runs","opp_BA","opp_AB","opp_H","opp_doubles","opp_triples","opp_HR","opp_RBI","opp_sac_hits","opp_sac_fly","opp_HBP","opp_BB","opp_IBB","opp_hitters_K","opp_SB","opp_CS","opp_GDP","opp_LOB","opp_num_pitchers","opp_team_ER","opp_WP","opp_balks","opp_assists","opp_errors","opp_pass_balls","opp_douple_play","opp_triple_play","city","bird_season","lat","long","range_flag"
"23",20170624,"2017","06","24","Sat","D","STP01","Win","TBA","Away",8,0.297,37,11,1,0,3,8,1,1,2,3,0,10,0,0,0,9,3,3,0,0,13,0,0,3,0,3,0.233,30,7,0,0,2,3,0,0,0,5,0,9,0,0,3,5,4,8,1,0,4,1,0,0,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"24",20170625,"2017","06","25","Sun","D","STP01","Win","TBA","Away",8,0.294,34,10,2,0,3,8,1,1,2,3,2,9,0,0,1,6,5,4,2,0,8,1,0,2,0,5,0.371,35,13,1,0,1,5,1,1,0,3,0,10,0,1,2,8,4,8,0,0,9,0,0,1,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"25",20170627,"2017","06","27","Tue","N","TOR02","Win","TOR","Away",3,0.212,33,7,3,0,0,3,0,0,0,5,0,6,0,0,1,8,4,1,1,0,7,0,0,2,0,1,0.194,31,6,0,0,1,1,0,0,0,3,0,9,0,1,1,6,4,3,1,0,9,0,0,1,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"26",20170628,"2017","06","28","Wed","N","TOR02","Loss","TOR","Away",0,0.161,31,5,0,0,0,0,0,0,0,2,0,12,0,0,1,6,2,3,0,0,10,1,0,3,0,4,0.241,29,7,0,0,2,3,0,0,0,4,0,8,0,0,3,5,3,0,0,0,13,0,0,1,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"27",20170629,"2017","06","29","Thu","N","TOR02","Win","TOR","Away",2,0.242,33,8,2,0,0,2,0,1,0,2,0,5,0,0,0,7,2,0,0,0,11,0,0,0,0,0,0.1,30,3,2,0,0,0,0,0,0,1,0,9,1,0,0,4,3,2,1,0,14,0,0,0,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"28",20170630,"2017","06","30","Fri","N","BAL12","Loss","TBA","Home",4,0.143,35,5,2,0,2,4,0,0,0,0,0,12,0,0,1,1,6,6,1,1,6,0,0,2,0,6,0.263,38,10,0,0,2,6,0,0,0,5,1,11,0,0,2,7,5,3,0,0,10,2,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"29",20170701,"2017","07","01","Sat","N","BAL12","Loss","TBA","Home",3,0.235,34,8,0,0,1,3,0,0,0,3,0,5,0,0,2,7,4,10,0,0,10,1,0,0,0,10,0.341,41,14,4,0,4,9,0,0,0,3,0,10,0,0,0,7,3,3,0,0,11,1,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"30",20170702,"2017","07","02","Sun","D","BAL12","Win","TBA","Home",7,0.226,31,7,1,0,2,6,1,0,1,2,0,3,0,0,0,4,3,1,1,0,10,0,0,1,0,1,0.161,31,5,1,0,1,1,0,0,0,2,0,9,0,0,1,5,2,6,0,0,10,1,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"31",20170703,"2017","07","03","Mon","D","MIL06","Loss","MIL","Away",1,0.188,32,6,1,0,0,1,0,0,0,2,0,12,0,0,0,6,5,8,0,0,4,0,1,1,0,8,0.333,33,11,1,0,0,8,0,1,1,2,0,6,0,0,1,5,3,0,0,0,7,1,0,1,0,"Milwaukee","Breeding",43.0349931,-87.922497,"In Range"
"32",20170704,"2017","07","04","Tue","D","MIL06","Loss","MIL","Away",2,0.242,33,8,1,0,1,2,0,0,0,0,0,10,1,0,1,4,3,6,0,0,9,0,0,0,0,6,0.267,30,8,0,0,4,6,0,0,0,3,0,11,1,1,0,3,3,1,0,0,8,1,0,2,0,"Milwaukee","Breeding",43.0349931,-87.922497,"In Range"
"33",20170705,"2017","07","05","Wed","N","MIL06","Loss","MIL","Away",0,0.229,35,8,4,0,0,0,0,0,0,2,0,11,0,0,0,10,4,3,1,0,9,2,0,0,0,4,0.194,31,6,3,0,1,3,0,0,0,2,0,9,0,0,0,5,4,0,0,0,7,0,0,0,0,"Milwaukee","Breeding",43.0349931,-87.922497,"In Range"
"34",20170706,"2017","07","06","Thu","N","MIN04","Loss","MIN","Away",4,0.289,38,11,2,0,1,4,0,1,1,1,0,6,0,0,0,10,5,6,0,0,7,0,0,0,0,6,0.242,33,8,0,1,0,6,0,0,1,2,0,8,1,0,0,6,4,3,1,0,13,1,0,0,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"35",20170707,"2017","07","07","Fri","N","MIN04","Loss","MIN","Away",6,0.333,36,12,1,0,3,6,1,0,0,1,0,7,1,0,3,5,5,8,0,0,7,1,0,1,0,9,0.389,36,14,3,1,0,9,1,0,1,0,0,10,1,0,1,5,6,6,0,0,15,1,0,3,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"36",20170708,"2017","07","08","Sat","D","MIN04","Win","MIN","Away",5,0.206,34,7,2,0,2,5,0,0,0,4,1,8,0,0,1,6,4,1,0,0,11,0,0,1,0,1,0.257,35,9,0,0,1,1,0,0,1,3,0,11,0,0,1,11,4,5,0,0,9,2,0,1,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"37",20170709,"2017","07","09","Sun","D","MIN04","Win","MIN","Away",11,0.375,40,15,2,0,2,11,1,1,0,2,0,5,0,0,0,6,4,4,1,0,15,1,0,0,0,5,0.152,33,5,2,1,0,5,0,0,1,4,0,5,0,0,0,6,5,11,1,0,12,0,0,0,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"38",20170714,"2017","07","14","Fri","N","BAL12","Loss","CHN","Home",8,0.27,37,10,3,0,2,8,0,0,1,7,0,8,0,0,0,10,6,9,0,0,9,0,0,0,0,9,0.278,36,10,3,0,5,9,0,0,0,2,0,11,0,1,0,2,7,8,2,0,10,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"39",20170715,"2017","07","15","Sat","N","BAL12","Loss","CHN","Home",3,0.212,33,7,0,0,1,3,0,0,0,4,0,3,0,1,1,7,3,9,1,0,10,1,0,2,0,10,0.39,41,16,2,1,3,10,0,0,0,4,1,6,1,0,2,8,3,2,1,0,15,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"40",20170716,"2017","07","16","Sun","D","BAL12","Loss","CHN","Home",0,0.103,29,3,1,0,0,0,0,0,1,0,0,14,0,0,1,3,5,8,0,0,13,0,0,2,0,8,0.375,40,15,3,0,2,8,0,0,0,3,0,6,1,0,1,8,3,0,0,0,6,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"41",20170717,"2017","07","17","Mon","N","BAL12","Win","TEX","Home",3,0.286,28,8,1,0,1,3,0,1,0,2,0,5,1,0,3,4,4,1,0,0,11,0,0,1,0,1,0.107,28,3,1,0,0,1,0,0,1,5,0,5,0,0,1,6,2,3,0,0,15,1,0,3,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"42",20170718,"2017","07","18","Tue","N","BAL12","Win","TEX","Home",12,0.4,40,16,2,0,4,12,0,0,1,5,0,10,0,0,1,10,3,1,0,0,9,0,0,1,0,1,0.188,32,6,0,0,1,1,0,0,1,1,0,7,0,0,1,6,3,11,1,0,7,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"43",20170719,"2017","07","19","Wed","N","BAL12","Win","TEX","Home",10,0.314,35,11,2,1,1,9,0,0,0,2,0,6,0,0,1,3,3,2,0,0,11,0,0,1,0,2,0.235,34,8,1,0,1,2,0,0,0,3,0,10,1,0,1,8,4,6,0,0,9,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"44",20170720,"2017","07","20","Thu","N","BAL12","Win","TEX","Home",9,0.389,36,14,2,0,4,9,0,0,1,3,0,6,0,0,1,7,5,7,1,0,17,1,0,0,0,7,0.265,34,9,3,0,1,7,0,0,0,5,0,7,1,1,0,5,3,9,0,0,10,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"45",20170721,"2017","07","21","Fri","N","BAL12","Loss","HOU","Home",7,0.308,39,12,2,0,1,7,0,0,0,2,0,13,0,0,0,7,3,8,0,0,12,0,0,2,0,8,0.39,41,16,2,1,3,8,0,0,0,1,0,5,2,0,2,7,5,7,1,0,3,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"46",20170722,"2017","07","22","Sat","N","BAL12","Loss","HOU","Home",4,0.129,31,4,0,0,2,4,0,0,1,3,0,9,0,0,0,4,5,7,0,0,8,1,0,1,0,8,0.366,41,15,2,0,3,8,0,1,1,0,0,9,0,1,0,8,4,4,0,0,6,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"47",20170723,"2017","07","23","Sun","D","BAL12","Win","HOU","Home",9,0.438,32,14,3,0,1,8,0,2,2,4,0,4,0,0,4,7,5,7,0,0,8,0,0,0,0,7,0.278,36,10,2,0,2,7,0,1,0,5,0,8,1,0,0,8,4,9,2,0,16,1,0,4,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"48",20170724,"2017","07","24","Mon","N","STP01","Win","TBA","Away",5,0.257,35,9,1,0,1,4,0,1,0,1,0,5,1,0,1,5,4,0,0,0,11,0,0,3,0,0,0.2,30,6,1,1,0,0,0,0,0,5,0,10,0,0,2,8,3,4,1,0,11,1,0,1,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"49",20170725,"2017","07","25","Tue","N","STP01","Loss","TBA","Away",4,0.286,35,10,1,0,1,4,0,1,0,4,0,6,0,0,2,9,3,5,0,0,9,0,0,1,0,5,0.222,27,6,1,0,1,5,0,1,1,4,0,4,0,1,1,4,3,4,1,0,10,1,0,2,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"50",20170726,"2017","07","26","Wed","D","STP01","Loss","TBA","Away",1,0.194,31,6,2,0,1,1,0,0,0,1,0,9,0,0,2,4,3,5,0,0,9,0,1,2,0,5,0.267,30,8,1,0,2,5,0,0,0,3,0,11,1,0,2,4,3,1,0,0,11,0,0,2,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"51",20170728,"2017","07","28","Fri","N","ARL02","Loss","TEX","Away",2,0.188,32,6,0,0,1,2,0,0,0,3,0,5,0,0,2,6,4,8,3,0,6,1,0,1,0,8,0.294,34,10,4,0,1,8,0,0,0,2,0,11,0,0,1,4,3,1,0,0,9,1,0,2,0,"Dallas","Breeding",32.7762719,-96.7968559,"In Range"
"52",20170729,"2017","07","29","Sat","N","ARL02","Win","TEX","Away",4,0.176,34,6,2,0,2,4,0,0,1,6,1,8,0,0,1,10,2,0,0,0,13,0,0,3,0,0,0.226,31,7,0,0,0,0,0,0,0,3,0,8,1,0,3,7,3,4,1,0,12,3,0,1,0,"Dallas","Breeding",32.7762719,-96.7968559,"In Range"
"53",20170730,"2017","07","30","Sun","D","ARL02","Win","TEX","Away",10,0.351,37,13,2,0,2,10,0,0,0,3,0,5,0,1,2,3,7,6,1,0,6,1,0,1,0,6,0.2,35,7,1,0,3,6,0,0,2,3,0,14,0,0,1,7,3,10,0,0,16,1,0,2,0,"Dallas","Breeding",32.7762719,-96.7968559,"In Range"
"54",20170731,"2017","07","31","Mon","N","BAL12","Win","KCA","Home",2,0.286,35,10,2,0,0,2,0,0,0,1,0,7,0,0,0,8,3,1,0,0,9,1,0,3,0,1,0.167,30,5,3,0,0,1,0,0,0,2,0,9,1,0,3,4,3,2,0,0,9,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"55",20170403,"2017","04","03","Mon","D","BAL12","Win","TOR","Home",3,0.231,39,9,4,0,1,3,0,0,0,2,0,5,0,0,0,6,5,2,0,0,15,0,0,2,0,2,0.262,42,11,1,0,0,2,0,0,0,6,0,8,0,0,2,13,6,3,0,0,15,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"56",20170405,"2017","04","05","Wed","N","BAL12","Win","TOR","Home",3,0.172,29,5,0,0,2,3,0,0,0,0,0,9,0,0,0,2,3,1,1,0,8,0,0,1,0,1,0.212,33,7,1,0,0,1,0,0,0,1,0,11,0,0,1,6,2,3,0,0,8,1,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"57",20170407,"2017","04","07","Fri","N","BAL12","Win","NYA","Home",6,0.226,31,7,1,0,2,6,1,0,0,1,0,9,0,0,0,3,6,5,0,0,13,0,0,1,0,5,0.286,35,10,1,0,2,5,0,0,0,4,0,10,2,1,1,7,5,5,0,0,6,2,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"58",20170408,"2017","04","08","Sat","D","BAL12","Win","NYA","Home",5,0.312,32,10,2,0,0,5,0,0,2,4,0,7,2,1,1,9,5,4,1,1,7,1,0,1,0,4,0.265,34,9,1,0,0,3,0,0,0,6,0,8,1,1,0,9,5,5,0,0,8,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"59",20170409,"2017","04","09","Sun","D","BAL12","Loss","NYA","Home",3,0.188,32,6,0,0,0,3,0,0,0,4,0,8,0,0,1,6,6,7,0,0,7,2,0,0,0,7,0.265,34,9,0,1,1,6,0,1,0,11,0,8,1,0,0,12,4,2,1,0,7,0,1,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"60",20170411,"2017","04","11","Tue","N","BOS07","Loss","BOS","Away",1,0.156,32,5,2,0,0,1,0,0,0,2,0,9,0,0,0,6,3,7,0,0,7,2,0,3,0,8,0.429,35,15,2,1,0,8,0,2,0,3,0,5,1,1,2,8,4,1,0,0,9,0,0,0,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"61",20170412,"2017","04","12","Wed","N","BOS07","Win","BOS","Away",12,0.415,41,17,3,0,5,12,0,0,1,1,0,6,0,0,3,4,4,5,1,0,7,1,1,1,0,5,0.297,37,11,3,0,1,5,0,1,1,4,0,5,0,0,1,11,5,12,1,0,14,1,0,3,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"62",20170413,"2017","04","13","Thu","N","TOR02","Win","TOR","Away",2,0.161,31,5,2,0,0,2,0,0,0,2,0,15,0,0,0,4,4,1,1,0,15,0,0,1,0,1,0.188,32,6,3,0,0,1,0,0,0,3,0,6,0,0,1,7,3,2,0,0,7,0,0,0,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"63",20170414,"2017","04","14","Fri","N","TOR02","Win","TOR","Away",6,0.257,35,9,3,0,4,5,0,0,0,4,0,6,0,0,2,6,4,4,0,0,5,1,0,1,0,4,0.27,37,10,1,0,1,4,0,0,1,0,0,15,0,0,1,7,5,6,1,0,10,1,0,2,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"64",20170415,"2017","04","15","Sat","D","TOR02","Loss","TOR","Away",1,0.194,31,6,2,0,0,1,0,1,1,3,0,9,1,0,1,8,3,2,2,0,6,0,0,1,0,2,0.214,28,6,0,0,1,2,1,0,1,1,0,7,0,0,1,5,3,1,1,0,7,0,0,1,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"65",20170416,"2017","04","16","Sun","D","TOR02","Win","TOR","Away",11,0.349,43,15,3,0,4,10,0,1,0,2,0,6,0,0,0,8,4,4,0,0,7,0,0,2,0,4,0.333,36,12,2,1,1,4,0,1,0,2,0,9,0,0,1,8,6,11,2,0,11,3,0,0,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"66",20170418,"2017","04","18","Tue","N","CIN09","Loss","CIN","Away",3,0.206,34,7,2,0,1,3,0,0,0,2,0,10,0,0,0,6,4,9,0,0,10,1,1,0,0,9,0.314,35,11,3,0,2,9,0,1,1,6,1,8,2,0,0,10,5,3,0,0,10,0,0,0,0,"Cincinnati","Pre-breeding Migratory",39.1014537,-84.5124602,"In Range"
"67",20170419,"2017","04","19","Wed","N","CIN09","Win","CIN","Away",2,0.273,33,9,2,0,0,2,0,1,0,1,0,16,0,1,1,6,3,0,0,0,13,0,0,0,0,0,0.069,29,2,0,0,0,0,0,0,0,4,0,4,2,0,0,6,3,2,0,0,6,0,0,2,0,"Cincinnati","Pre-breeding Migratory",39.1014537,-84.5124602,"In Range"
"68",20170420,"2017","04","20","Thu","N","CIN09","Win","CIN","Away",2,0.152,33,5,1,0,1,2,0,0,0,2,0,9,0,0,0,3,3,1,0,0,11,0,0,1,0,1,0.065,31,2,1,0,1,1,0,0,0,1,0,14,0,0,1,1,3,2,0,0,12,0,0,0,0,"Cincinnati","Pre-breeding Migratory",39.1014537,-84.5124602,"In Range"
"69",20170421,"2017","04","21","Fri","N","BAL12","Win","BOS","Home",2,0.2,30,6,1,0,1,2,0,0,0,3,0,4,0,0,1,7,4,0,0,0,9,1,0,3,0,0,0.194,31,6,0,0,0,0,0,0,0,2,0,4,1,0,3,6,3,2,0,0,8,1,1,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"70",20170422,"2017","04","22","Sat","N","BAL12","Win","BOS","Home",4,0.303,33,10,2,0,2,4,0,0,1,1,0,5,1,0,1,7,4,2,1,0,8,0,0,0,0,2,0.182,33,6,0,0,1,2,0,0,1,3,0,5,1,0,0,8,3,4,0,0,11,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"71",20170423,"2017","04","23","Sun","D","BAL12","Loss","BOS","Home",2,0.182,33,6,2,0,0,2,0,0,0,6,0,9,0,0,0,10,4,6,1,0,18,1,0,2,0,6,0.378,37,14,1,0,3,6,0,0,0,4,0,4,0,1,2,8,5,2,0,0,6,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"72",20170424,"2017","04","24","Mon","N","BAL12","Win","TBA","Home",6,0.241,29,7,3,0,3,6,0,1,1,5,0,5,0,0,1,6,5,3,0,0,12,0,0,1,0,3,0.212,33,7,2,0,1,3,0,0,0,7,0,10,0,0,1,10,3,6,2,0,7,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
