"","Date","Year","Month","Day_num","Day","DayNight","ParkID","game_result","opponent","home_away","bal_runs","bal_BA","bal_AB","bal_H","bal_doubles","bal_triples","bal_HR","bal_RBI","bal_sac_hits","bal_sac_fly","bal_HBP","bal_BB","bal_IBB","bal_hitters_K","bal_SB","bal_CS","bal_GDP","bal_LOB","bal_num_pitchers","bal_team_ER","bal_WP","bal_balks","bal_assists","bal_errors","bal_pass_balls","bal_double_play","bal_triple_play","opp_runs","opp_BA","opp_AB","opp_H","opp_doubles","opp_triples","opp_HR","opp_RBI","opp_sac_hits","opp_sac_fly","opp_HBP","opp_BB","opp_IBB","opp_hitters_K","opp_SB","opp_CS","opp_GDP","opp_LOB","opp_num_pitchers","opp_team_ER","opp_WP","opp_balks","opp_assists","opp_errors","opp_pass_balls","opp_douple_play","opp_triple_play","city","bird_season","lat","long","range_flag"
"23",20160625,"2016","06","25","Sat","D","BAL12","Win","TBA","Home",5,0.324,34,11,2,0,0,5,0,0,0,5,1,10,0,0,1,10,2,0,0,0,11,1,0,1,0,0,0.129,31,4,0,0,0,0,0,0,0,2,0,8,0,0,1,6,3,5,0,0,8,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"24",20160625,"2016","06","25","Sat","N","BAL12","Win","TBA","Home",8,0.4,35,14,3,0,4,8,0,0,0,1,0,2,0,0,3,4,4,6,0,0,12,0,0,3,0,6,0.389,36,14,5,0,1,6,1,1,0,5,1,5,1,0,3,10,4,8,0,0,11,1,0,3,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"25",20160626,"2016","06","26","Sun","D","BAL12","Win","TBA","Home",12,0.447,38,17,4,0,3,11,1,0,0,3,0,9,0,0,2,6,3,5,0,0,8,0,0,2,0,5,0.324,37,12,2,1,2,5,0,0,1,2,0,6,0,0,2,8,3,12,2,0,9,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"26",20160628,"2016","06","28","Tue","N","SAN02","Win","SDN","Away",11,0.405,42,17,4,0,3,11,0,1,0,3,0,7,0,0,1,8,4,7,0,0,12,1,0,0,0,7,0.235,34,8,3,0,2,7,0,0,1,6,0,9,2,0,0,7,4,11,2,0,12,1,0,2,0,"San Diego","Breeding",32.7174202,-117.1627728,"Out of Range"
"27",20160629,"2016","06","29","Wed","D","SAN02","Win","SDN","Away",12,0.3,40,12,4,0,1,10,0,0,0,5,2,10,0,0,0,6,5,6,1,0,6,0,0,1,0,6,0.235,34,8,4,0,1,6,0,0,0,5,0,8,0,0,1,6,5,10,1,0,7,1,0,0,0,"San Diego","Breeding",32.7174202,-117.1627728,"Out of Range"
"28",20160630,"2016","06","30","Thu","N","SEA03","Loss","SEA","Away",3,0.235,34,8,0,0,1,3,0,0,0,1,0,11,0,0,0,5,3,4,1,0,6,1,0,0,0,5,0.281,32,9,2,0,1,5,1,0,1,4,2,7,0,0,0,9,4,3,0,0,7,0,0,0,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"29",20160701,"2016","07","01","Fri","N","SEA03","Loss","SEA","Away",2,0.152,33,5,1,0,1,2,0,0,0,1,0,11,0,0,0,5,3,5,0,0,4,0,0,0,0,5,0.294,34,10,2,0,3,5,0,0,0,2,0,10,0,0,0,7,4,2,0,0,9,1,0,0,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"30",20160702,"2016","07","02","Sat","N","SEA03","Loss","SEA","Away",6,0.316,38,12,2,0,1,6,0,0,0,2,0,4,0,0,1,7,4,12,0,0,9,0,0,0,0,12,0.41,39,16,4,0,5,12,0,0,0,7,0,5,1,0,0,10,3,5,0,0,11,1,0,1,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"31",20160703,"2016","07","03","Sun","D","SEA03","Loss","SEA","Away",4,0.308,39,12,3,0,1,4,0,0,0,1,0,6,0,0,0,9,4,9,0,1,7,1,0,0,0,9,0.286,35,10,5,0,1,8,0,0,0,3,0,8,0,0,0,5,4,4,1,0,8,1,0,0,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"32",20160704,"2016","07","04","Mon","N","LOS03","Loss","LAN","Away",5,0.235,34,8,2,0,0,5,1,0,0,2,0,8,0,0,0,5,4,7,2,1,11,0,0,0,0,7,0.29,31,9,1,1,2,7,0,1,0,6,0,7,0,0,0,7,6,5,0,0,5,0,0,0,0,"Los Angeles","Breeding",34.0536909,-118.242766,"Out of Range"
"33",20160705,"2016","07","05","Tue","N","LOS03","Win","LAN","Away",4,0.265,34,9,2,0,1,4,1,0,1,3,1,11,0,0,1,8,3,1,0,0,11,0,0,0,0,1,0.194,31,6,1,0,0,1,1,0,0,2,0,7,0,1,0,6,5,4,2,0,8,1,1,1,0,"Los Angeles","Breeding",34.0536909,-118.242766,"Out of Range"
"34",20160706,"2016","07","06","Wed","D","LOS03","Win","LAN","Away",6,0.245,53,13,3,0,2,5,0,0,1,7,1,18,0,0,1,13,7,4,1,0,18,0,0,3,0,4,0.291,55,16,6,0,1,4,0,0,0,7,3,18,0,0,3,16,9,6,1,0,11,0,0,1,0,"Los Angeles","Breeding",34.0536909,-118.242766,"Out of Range"
"35",20160708,"2016","07","08","Fri","N","BAL12","Loss","ANA","Home",5,0.243,37,9,0,0,3,5,0,0,1,4,0,7,0,0,0,10,4,7,1,0,9,2,0,2,0,9,0.286,35,10,0,0,0,9,0,2,3,4,0,3,0,0,2,8,4,5,0,0,8,2,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"36",20160709,"2016","07","09","Sat","D","BAL12","Win","ANA","Home",3,0.323,31,10,1,0,1,2,1,0,0,2,0,9,0,1,1,7,4,2,2,0,16,0,0,2,0,2,0.258,31,8,0,0,0,2,0,0,0,5,0,4,0,2,1,7,4,3,1,1,7,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"37",20160710,"2016","07","10","Sun","D","BAL12","Win","ANA","Home",4,0.364,33,12,2,0,2,4,1,0,0,5,0,7,0,0,1,11,3,1,0,0,6,1,0,1,0,2,0.167,30,5,2,0,0,2,0,1,0,6,0,6,0,0,1,8,5,4,1,0,11,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"38",20160715,"2016","07","15","Fri","N","STP01","Win","TBA","Away",4,0.206,34,7,2,0,2,4,0,0,0,1,0,6,0,0,0,4,5,3,1,0,8,0,0,1,0,3,0.265,34,9,1,1,0,3,0,0,0,7,1,7,0,0,0,11,3,4,0,0,5,0,0,0,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"39",20160716,"2016","07","16","Sat","N","STP01","Win","TBA","Away",2,0.212,33,7,1,0,1,2,0,0,0,2,1,2,0,0,1,6,3,1,0,0,8,0,0,0,0,1,0.133,30,4,1,1,0,1,0,0,0,3,0,6,0,1,0,5,4,2,0,0,10,0,0,1,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"40",20160717,"2016","07","17","Sun","D","STP01","Loss","TBA","Away",2,0.235,34,8,2,0,1,2,0,1,0,1,0,14,0,0,0,7,4,5,0,0,6,0,0,1,0,5,0.207,29,6,0,0,4,5,0,0,0,4,0,5,0,0,1,4,3,2,1,0,4,0,0,0,0,"Tampa","Breeding",27.9477595,-82.458444,"Out of Range"
"41",20160718,"2016","07","18","Mon","N","NYC21","Loss","NYA","Away",1,0.167,30,5,0,0,1,1,0,0,1,5,0,6,1,0,1,8,3,2,0,0,7,0,0,0,0,2,0.241,29,7,2,0,1,2,0,1,0,2,0,6,0,1,0,6,4,1,0,0,12,1,0,1,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"42",20160719,"2016","07","19","Tue","N","NYC21","Loss","NYA","Away",1,0.133,30,4,1,0,0,1,0,0,0,2,0,6,0,0,1,4,4,7,0,0,13,1,0,2,0,7,0.259,27,7,1,0,2,7,1,0,0,7,1,5,2,0,2,5,3,1,0,0,7,0,0,1,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"43",20160720,"2016","07","20","Wed","N","NYC21","Loss","NYA","Away",0,0.156,32,5,1,0,0,0,0,0,0,2,0,11,0,0,0,7,3,5,0,0,9,0,0,1,0,5,0.222,27,6,0,2,2,5,0,2,0,4,0,6,0,0,1,4,4,0,0,0,7,1,0,0,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"44",20160721,"2016","07","21","Thu","D","NYC21","Win","NYA","Away",4,0.25,36,9,1,0,0,4,1,0,0,1,0,3,0,0,0,7,3,1,0,0,11,0,0,2,0,1,0.167,30,5,1,0,0,1,0,0,0,2,0,8,0,0,2,4,2,4,0,1,16,1,0,0,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"45",20160722,"2016","07","22","Fri","N","BAL12","Win","CLE","Home",5,0.333,30,10,0,0,2,5,1,1,0,4,0,6,0,0,2,7,3,0,1,0,9,0,1,2,0,1,0.235,34,8,2,0,0,0,0,0,1,1,0,9,0,0,2,8,5,5,0,0,8,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"46",20160723,"2016","07","23","Sat","N","BAL12","Win","CLE","Home",5,0.303,33,10,0,0,2,5,0,0,0,0,0,9,0,0,1,4,4,2,0,0,10,0,0,3,0,2,0.226,31,7,2,0,0,2,0,0,0,3,0,9,0,0,3,5,3,5,0,0,10,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"47",20160724,"2016","07","24","Sun","D","BAL12","Win","CLE","Home",5,0.219,32,7,1,0,2,5,1,0,0,3,0,11,0,0,0,5,3,2,0,0,11,1,0,1,0,3,0.219,32,7,2,0,0,3,0,1,0,3,0,6,0,0,1,6,3,3,0,0,7,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"48",20160725,"2016","07","25","Mon","N","BAL12","Win","COL","Home",3,0.171,35,6,2,0,0,2,0,0,1,3,0,4,0,0,2,8,4,2,2,0,7,0,0,2,0,2,0.182,33,6,0,0,1,2,0,0,1,2,0,11,0,2,1,4,5,1,0,0,10,3,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"49",20160726,"2016","07","26","Tue","N","BAL12","Loss","COL","Home",3,0.161,31,5,1,0,1,2,0,0,0,4,0,6,0,0,1,5,2,6,1,0,9,0,0,1,0,6,0.257,35,9,2,0,0,5,0,0,0,0,0,7,0,0,1,2,5,3,1,0,12,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"50",20160727,"2016","07","27","Wed","N","BAL12","Loss","COL","Home",1,0.194,31,6,1,0,1,1,0,0,1,2,0,6,0,0,1,6,4,3,1,0,6,0,0,0,0,3,0.156,32,5,0,0,2,3,0,0,0,3,0,11,1,0,0,5,4,1,0,0,7,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"51",20160728,"2016","07","28","Thu","N","MIN04","Loss","MIN","Away",2,0.314,35,11,2,0,1,2,0,0,0,1,0,7,0,0,2,7,3,6,0,0,6,0,0,2,0,6,0.353,34,12,3,2,1,6,0,0,0,5,1,10,1,0,2,9,4,2,1,0,16,0,0,2,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"52",20160729,"2016","07","29","Fri","N","TOR02","Loss","TOR","Away",5,0.206,34,7,3,0,1,4,0,0,0,3,0,9,0,0,1,5,3,6,2,0,9,1,0,0,0,6,0.233,30,7,1,0,3,6,1,0,0,4,0,7,0,0,0,5,4,4,0,0,13,2,0,1,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"53",20160730,"2016","07","30","Sat","D","TOR02","Loss","TOR","Away",1,0.161,31,5,0,0,1,1,0,0,0,3,0,13,0,0,1,6,4,9,0,0,7,0,0,1,0,9,0.303,33,10,5,0,1,9,0,0,0,7,1,11,0,0,1,7,4,1,0,0,8,0,0,1,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"54",20160731,"2016","07","31","Sun","D","TOR02","Win","TOR","Away",6,0.19,42,8,1,0,1,6,0,1,0,5,0,11,0,0,1,6,6,2,0,0,16,0,0,3,0,2,0.154,39,6,2,0,1,2,0,0,1,6,0,11,0,0,3,8,7,6,0,1,15,0,0,1,0,"Toronto","Breeding",43.6534817,-79.3839347,"In Range"
"55",20160404,"2016","04","04","Mon","D","BAL12","Win","MIN","Home",3,0.278,36,10,3,0,0,3,0,0,0,5,0,10,1,0,0,12,6,2,0,0,6,0,0,0,0,2,0.212,33,7,3,0,0,2,0,1,1,0,0,10,0,0,0,6,6,3,1,0,5,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"56",20160406,"2016","04","06","Wed","N","BAL12","Win","MIN","Home",4,0.29,31,9,3,0,1,4,0,1,0,6,1,6,0,0,1,10,5,2,1,0,4,0,0,0,0,2,0.167,30,5,3,0,1,2,1,1,0,6,0,13,0,0,0,9,4,4,0,0,13,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"57",20160407,"2016","04","07","Thu","N","BAL12","Win","MIN","Home",4,0.258,31,8,1,0,2,3,0,0,0,0,0,7,0,0,0,3,3,1,0,0,10,1,0,1,0,2,0.265,34,9,2,0,1,2,0,0,0,0,0,12,1,2,1,5,2,4,1,0,4,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"58",20160408,"2016","04","08","Fri","N","BAL12","Win","TBA","Home",6,0.312,32,10,0,0,4,6,0,0,0,2,0,6,0,0,2,4,3,1,1,0,16,0,0,2,0,1,0.167,30,5,1,0,1,1,0,0,0,3,0,7,0,0,2,5,3,6,1,0,10,0,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"59",20160410,"2016","04","10","Sun","D","BAL12","Win","TBA","Home",5,0.355,31,11,2,0,1,4,0,1,0,0,0,4,0,0,2,3,5,2,0,0,7,1,0,0,0,3,0.235,34,8,1,0,1,3,0,0,0,4,0,12,0,1,0,9,2,5,1,0,13,0,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"60",20160411,"2016","04","11","Mon","D","BOS07","Win","BOS","Away",9,0.257,35,9,3,0,2,9,0,0,1,4,0,15,0,0,0,4,5,7,1,0,8,2,0,2,0,7,0.306,36,11,2,0,1,7,0,1,0,4,1,8,2,0,2,7,5,9,3,0,5,0,0,1,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"61",20160412,"2016","04","12","Tue","N","BOS07","Win","BOS","Away",9,0.306,36,11,2,0,3,9,0,1,1,5,1,9,1,0,0,7,4,5,1,0,13,0,0,2,0,5,0.286,35,10,4,0,1,4,0,0,2,1,0,4,0,0,1,6,4,9,1,0,8,0,1,0,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"62",20160413,"2016","04","13","Wed","N","BOS07","Loss","BOS","Away",2,0.265,34,9,3,0,1,2,0,0,0,5,0,10,0,1,0,10,2,4,0,0,10,0,0,2,0,4,0.267,30,8,1,1,0,4,0,0,0,4,0,7,3,0,1,6,6,2,0,0,11,0,0,0,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"63",20160414,"2016","04","14","Thu","N","ARL02","Loss","TEX","Away",3,0.265,34,9,4,0,1,3,0,0,0,3,0,7,0,0,2,7,4,6,2,0,10,0,0,0,0,6,0.303,33,10,4,0,0,6,0,0,0,2,0,5,0,0,0,5,5,3,0,0,14,0,0,2,0,"Dallas","Pre-breeding Migratory",32.7762719,-96.7968559,"In Range"
"64",20160415,"2016","04","15","Fri","N","ARL02","Win","TEX","Away",11,0.351,37,13,2,0,5,11,0,0,0,3,0,6,0,0,3,2,4,4,1,0,8,1,0,1,0,5,0.194,31,6,0,0,1,5,0,1,1,2,0,11,0,0,0,3,4,10,0,0,13,1,0,3,0,"Dallas","Pre-breeding Migratory",32.7762719,-96.7968559,"In Range"
"65",20160416,"2016","04","16","Sat","N","ARL02","Loss","TEX","Away",4,0.27,37,10,1,0,3,4,0,0,0,3,0,12,0,0,0,9,4,7,0,0,11,1,0,2,0,8,0.412,34,14,4,0,0,8,0,1,0,4,1,4,0,1,2,7,4,4,0,0,5,0,0,0,0,"Dallas","Pre-breeding Migratory",32.7762719,-96.7968559,"In Range"
"66",20160419,"2016","04","19","Tue","N","BAL12","Loss","TOR","Home",3,0.212,33,7,1,0,2,3,0,0,0,2,0,4,0,0,1,5,3,4,0,0,9,1,0,1,0,4,0.242,33,8,3,0,0,4,0,0,0,6,0,5,1,0,1,8,3,3,0,0,11,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"67",20160420,"2016","04","20","Wed","N","BAL12","Win","TOR","Home",4,0.265,34,9,4,0,0,2,0,0,0,4,1,7,0,1,3,5,6,3,0,0,11,0,0,2,0,3,0.25,36,9,2,0,1,3,0,0,0,7,0,9,1,0,1,10,4,3,0,0,15,0,1,3,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"68",20160421,"2016","04","21","Thu","N","BAL12","Win","TOR","Home",3,0.312,32,10,2,0,0,3,0,1,1,6,0,12,1,0,1,13,4,2,1,0,11,0,0,1,0,2,0.133,30,4,3,0,0,2,0,0,1,4,0,9,0,0,0,6,3,2,0,0,7,0,1,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"69",20160422,"2016","04","22","Fri","N","KAN06","Loss","KCA","Away",2,0.156,32,5,1,0,1,2,0,0,0,1,0,12,1,0,0,4,3,4,0,0,15,0,0,0,0,4,0.258,31,8,3,0,1,4,0,0,0,1,0,2,0,1,0,4,4,2,0,0,7,0,0,0,0,"Kansas City","Pre-breeding Migratory",39.100105,-94.5781416,"In Range"
"70",20160423,"2016","04","23","Sat","N","KAN06","Win","KCA","Away",8,0.359,39,14,2,0,1,8,0,0,0,4,0,8,0,1,0,8,4,3,0,0,12,1,0,1,0,3,0.206,34,7,2,0,1,3,0,0,0,1,0,6,0,0,1,5,3,8,0,0,12,0,0,0,0,"Kansas City","Pre-breeding Migratory",39.100105,-94.5781416,"In Range"
"71",20160424,"2016","04","24","Sun","D","KAN06","Loss","KCA","Away",1,0.129,31,4,0,0,0,1,0,0,0,2,0,6,0,0,0,5,3,6,0,0,7,1,0,0,0,6,0.333,33,11,3,0,2,6,1,0,1,2,0,4,0,0,0,7,3,1,0,0,11,0,0,0,0,"Kansas City","Pre-breeding Migratory",39.100105,-94.5781416,"In Range"
"72",20160425,"2016","04","25","Mon","N","STP01","Loss","TBA","Away",0,0.156,32,5,2,0,0,0,0,0,0,0,0,11,0,0,0,5,3,2,0,0,8,0,0,1,0,2,0.179,28,5,2,0,0,2,0,0,2,4,0,9,0,0,1,8,5,0,0,0,8,0,0,0,0,"Tampa","Pre-breeding Migratory",27.9477595,-82.458444,"In Range"
