"","Date","Year","Month","Day_num","Day","DayNight","ParkID","game_result","opponent","home_away","bal_runs","bal_BA","bal_AB","bal_H","bal_doubles","bal_triples","bal_HR","bal_RBI","bal_sac_hits","bal_sac_fly","bal_HBP","bal_BB","bal_IBB","bal_hitters_K","bal_SB","bal_CS","bal_GDP","bal_LOB","bal_num_pitchers","bal_team_ER","bal_WP","bal_balks","bal_assists","bal_errors","bal_pass_balls","bal_double_play","bal_triple_play","opp_runs","opp_BA","opp_AB","opp_H","opp_doubles","opp_triples","opp_HR","opp_RBI","opp_sac_hits","opp_sac_fly","opp_HBP","opp_BB","opp_IBB","opp_hitters_K","opp_SB","opp_CS","opp_GDP","opp_LOB","opp_num_pitchers","opp_team_ER","opp_WP","opp_balks","opp_assists","opp_errors","opp_pass_balls","opp_douple_play","opp_triple_play","city","bird_season","lat","long","range_flag"
"44",20140721,"2014","07","21","Mon","N","ANA01","Win","ANA","Away",4,0.188,32,6,1,0,2,4,0,0,1,0,0,15,0,1,0,2,4,1,0,0,13,1,0,1,0,2,0.229,35,8,1,0,0,2,0,0,0,2,0,11,0,0,1,8,5,4,0,0,4,0,0,0,0,"Anaheim","Breeding",33.8347516,-117.911732,"Out of Range"
"45",20140722,"2014","07","22","Tue","N","ANA01","Win","ANA","Away",4,0.206,34,7,3,0,1,4,0,0,0,3,0,9,0,0,0,6,3,2,0,0,11,0,0,1,0,2,0.103,29,3,0,0,1,2,0,0,0,4,0,7,0,0,0,4,4,4,0,0,5,0,0,0,0,"Anaheim","Breeding",33.8347516,-117.911732,"Out of Range"
"46",20140723,"2014","07","23","Wed","N","ANA01","Loss","ANA","Away",2,0.182,33,6,1,0,0,2,0,0,0,1,0,8,1,0,0,5,4,3,0,0,14,2,0,1,0,3,0.226,31,7,2,0,0,3,0,0,1,6,1,5,1,0,1,11,2,2,0,0,4,0,0,0,0,"Anaheim","Breeding",33.8347516,-117.911732,"Out of Range"
"47",20140724,"2014","07","24","Thu","N","SEA03","Win","SEA","Away",4,0.229,35,8,0,0,1,4,0,0,0,0,0,9,1,0,0,4,2,0,0,0,12,0,0,0,0,0,0.156,32,5,0,0,0,0,0,0,0,1,0,4,1,0,0,6,3,4,0,0,9,0,0,0,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"48",20140725,"2014","07","25","Fri","N","SEA03","Win","SEA","Away",2,0.171,35,6,2,0,2,2,0,0,0,0,0,12,0,1,0,3,4,1,0,0,8,0,0,0,0,1,0.235,34,8,2,1,0,1,1,1,0,3,0,9,1,0,0,8,5,2,0,0,13,0,0,0,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"49",20140726,"2014","07","26","Sat","D","SEA03","Loss","SEA","Away",3,0.1,30,3,1,0,0,1,0,0,2,5,0,9,0,1,0,7,3,4,0,0,10,0,0,1,0,4,0.241,29,7,3,0,0,4,0,0,1,3,1,7,0,0,0,5,5,0,1,0,7,1,0,0,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"50",20140727,"2014","07","27","Sun","D","SEA03","Win","SEA","Away",3,0.25,36,9,4,0,0,3,0,1,0,7,1,12,0,0,2,11,5,2,1,0,5,0,0,0,0,2,0.256,39,10,1,0,1,2,0,0,0,4,0,9,0,0,0,11,5,3,0,0,6,0,0,2,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"51",20140729,"2014","07","29","Tue","N","BAL12","Win","ANA","Home",7,0.238,42,10,2,0,3,7,0,0,0,5,0,9,0,0,1,7,7,4,1,0,8,2,0,1,0,6,0.234,47,11,4,0,1,5,0,1,1,1,0,11,0,1,0,8,6,7,0,0,15,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"52",20140730,"2014","07","30","Wed","N","BAL12","Win","ANA","Home",4,0.194,31,6,1,0,1,4,0,0,0,0,0,7,0,0,0,3,3,3,0,0,12,0,0,0,0,3,0.133,30,4,1,0,0,3,0,0,0,3,0,5,0,1,0,3,2,4,1,0,10,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"53",20140731,"2014","07","31","Thu","N","BAL12","Loss","ANA","Home",0,0.119,42,5,0,0,0,0,1,0,0,5,0,16,0,0,0,9,5,1,0,0,21,0,0,2,0,1,0.25,48,12,1,0,0,1,0,0,1,2,0,12,0,1,2,11,7,0,0,0,7,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"54",20140402,"2014","04","02","Wed","N","BAL12","Loss","BOS","Home",2,0.176,34,6,0,0,1,2,0,0,0,1,0,9,0,0,0,6,5,6,0,0,6,1,0,2,0,6,0.286,35,10,0,0,2,6,0,0,1,4,1,7,0,0,1,7,4,2,1,0,4,1,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"55",20140403,"2014","04","03","Thu","N","BAL12","Loss","BOS","Home",3,0.257,35,9,2,0,0,2,0,0,0,2,0,8,0,0,1,7,3,4,0,0,10,0,0,3,0,4,0.368,38,14,2,0,0,3,0,0,1,1,0,8,0,0,3,9,5,3,1,0,11,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"56",20140404,"2014","04","04","Fri","D","DET05","Loss","DET","Away",4,0.206,34,7,1,1,0,4,0,0,0,4,0,8,1,0,1,7,4,10,1,0,13,0,0,1,0,10,0.447,38,17,2,0,3,9,0,0,3,1,0,3,1,0,1,8,4,4,0,0,7,1,0,1,0,"Detroit","Pre-breeding Migratory",42.3315509,-83.0466403,"In Range"
"57",20140405,"2014","04","05","Sat","D","DET05","Loss","DET","Away",6,0.278,36,10,1,2,0,6,0,0,0,3,0,5,1,0,1,6,4,7,0,0,8,0,0,1,0,7,0.371,35,13,2,1,1,7,0,1,0,2,0,5,2,0,1,7,5,6,0,0,11,1,0,1,0,"Detroit","Pre-breeding Migratory",42.3315509,-83.0466403,"In Range"
"58",20140406,"2014","04","06","Sun","D","DET05","Win","DET","Away",3,0.235,34,8,2,1,1,3,0,1,0,2,0,5,0,0,0,7,2,1,0,0,12,0,0,0,0,1,0.156,32,5,1,0,1,1,0,0,0,1,0,6,0,0,0,5,2,3,0,0,6,0,0,0,0,"Detroit","Pre-breeding Migratory",42.3315509,-83.0466403,"In Range"
"59",20140407,"2014","04","07","Mon","D","NYC21","Loss","NYA","Away",2,0.242,33,8,3,0,0,2,0,0,0,1,0,6,0,0,0,5,3,4,0,0,7,0,0,1,0,4,0.267,30,8,1,0,0,3,0,0,0,6,0,8,0,1,1,8,5,2,0,0,11,0,0,1,0,"Buffalo","Pre-breeding Migratory",42.8867166,-78.8783922,"In Range"
"60",20140408,"2014","04","08","Tue","D","NYC21","Win","NYA","Away",14,0.476,42,20,4,0,3,14,0,3,0,3,0,8,0,0,1,7,4,5,0,0,7,0,0,0,0,5,0.325,40,13,5,0,2,5,0,0,1,1,0,8,1,0,0,10,4,14,1,0,9,0,0,1,0,"Buffalo","Pre-breeding Migratory",42.8867166,-78.8783922,"In Range"
"61",20140409,"2014","04","09","Wed","N","NYC21","Win","NYA","Away",5,0.316,38,12,2,0,1,5,0,1,0,2,0,12,0,0,0,9,4,4,0,0,7,0,0,3,0,4,0.312,32,10,3,0,2,4,1,1,0,2,1,5,0,0,2,5,4,5,0,0,8,1,1,0,0,"Buffalo","Pre-breeding Migratory",42.8867166,-78.8783922,"In Range"
"62",20140411,"2014","04","11","Fri","N","BAL12","Loss","TOR","Home",0,0.156,32,5,1,0,0,0,0,0,2,1,0,7,0,0,0,8,3,0,0,0,10,2,0,0,0,2,0.097,31,3,0,0,0,1,0,0,0,1,0,6,0,0,0,3,3,0,0,0,5,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"63",20140412,"2014","04","12","Sat","N","BAL12","Win","TOR","Home",2,0.225,40,9,1,1,0,2,0,0,0,4,0,8,1,0,3,8,5,1,0,0,15,0,0,2,0,1,0.175,40,7,1,0,1,1,0,0,0,6,0,7,1,0,2,9,5,2,1,0,13,0,0,3,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"64",20140413,"2014","04","13","Sun","D","BAL12","Loss","TOR","Home",3,0.222,36,8,3,0,2,3,0,0,1,0,0,4,0,0,0,7,4,11,1,0,14,0,0,0,0,11,0.415,41,17,4,0,3,11,1,0,0,4,0,3,0,0,0,8,2,3,0,0,9,1,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"65",20140414,"2014","04","14","Mon","N","BAL12","Win","TBA","Home",7,0.351,37,13,5,0,0,7,0,0,0,1,0,8,0,0,0,7,3,1,0,0,14,0,0,3,0,1,0.2,30,6,1,0,0,1,0,0,0,3,0,6,0,0,3,5,3,7,0,0,8,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"66",20140416,"2014","04","16","Wed","D","BAL12","Win","TBA","Home",3,0.207,29,6,0,0,0,3,0,1,1,3,0,7,2,0,0,7,3,0,1,0,8,0,0,1,0,0,0.188,32,6,1,0,0,0,0,0,0,4,0,9,0,0,0,9,4,3,0,0,4,1,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"67",20140418,"2014","04","18","Fri","N","BOS07","Win","BOS","Away",8,0.366,41,15,4,0,0,8,0,0,0,5,0,8,1,1,0,11,3,4,0,0,6,0,0,0,0,4,0.297,37,11,3,0,0,4,0,0,1,5,0,7,0,0,0,12,4,8,1,0,7,0,0,1,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"68",20140419,"2014","04","19","Sat","D","BOS07","Loss","BOS","Away",2,0.156,32,5,1,0,0,2,0,0,1,3,0,11,2,0,1,7,3,4,0,0,7,1,0,3,0,4,0.214,28,6,1,1,1,4,1,0,0,2,0,8,0,0,3,3,3,2,0,0,8,1,0,1,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"69",20140420,"2014","04","20","Sun","N","BOS07","Loss","BOS","Away",5,0.316,38,12,3,0,1,5,0,1,0,4,1,9,0,0,0,11,5,3,1,0,10,3,0,0,0,6,0.222,36,8,2,0,1,4,0,0,1,4,1,9,2,0,0,9,5,5,0,0,8,0,0,0,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"70",20140421,"2014","04","21","Mon","D","BOS07","Win","BOS","Away",7,0.303,33,10,1,0,0,7,0,0,0,4,0,2,0,0,3,3,6,6,0,0,12,0,0,2,0,6,0.314,35,11,3,0,2,6,0,1,0,5,1,9,0,1,0,8,4,7,0,0,16,0,0,3,0,"Boston","Pre-breeding Migratory",42.3554334,-71.060511,"In Range"
"71",20140422,"2014","04","22","Tue","N","TOR02","Loss","TOR","Away",3,0.235,34,8,3,0,1,3,0,0,1,5,0,8,0,0,1,10,5,8,0,0,4,1,0,0,0,9,0.265,34,9,1,1,3,9,0,0,1,5,0,10,0,0,0,7,5,3,0,0,13,0,0,1,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"72",20140423,"2014","04","23","Wed","N","TOR02","Win","TOR","Away",10,0.343,35,12,2,0,4,10,1,1,1,4,1,8,0,1,1,5,5,8,0,0,7,0,0,2,0,8,0.39,41,16,1,0,3,8,0,0,1,3,0,12,0,0,2,10,5,10,0,0,10,0,0,1,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
